site_gaw_id year month day hour minute second year month day hour minute second value value_unc nvalue latitude longitude altitude elevation intake_height flask_no ORG_QCflag QCflag instrument measurement_method scale
MKN 2022 1 4 12 0 0 -999 -9 -9 -9 -9 -9 412.91 0.85 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 13 0 0 -999 -9 -9 -9 -9 -9 414.11 0.28 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 14 0 0 -999 -9 -9 -9 -9 -9 414.63 0.26 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 15 0 0 -999 -9 -9 -9 -9 -9 415.76 0.55 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 16 0 0 -999 -9 -9 -9 -9 -9 416.33 0.27 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 17 0 0 -999 -9 -9 -9 -9 -9 417.03 0.39 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 18 0 0 -999 -9 -9 -9 -9 -9 417.83 0.23 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 19 0 0 -999 -9 -9 -9 -9 -9 417.79 0.09 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 20 0 0 -999 -9 -9 -9 -9 -9 417.72 0.11 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 21 0 0 -999 -9 -9 -9 -9 -9 417.8 0.1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 22 0 0 -999 -9 -9 -9 -9 -9 417.88 0.1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 23 0 0 -999 -9 -9 -9 -9 -9 417.93 0.1 39 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 0 0 0 -999 -9 -9 -9 -9 -9 417.75 0.12 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 1 0 0 -999 -9 -9 -9 -9 -9 417.88 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 2 0 0 -999 -9 -9 -9 -9 -9 417.68 0.19 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 3 0 0 -999 -9 -9 -9 -9 -9 417.8 0.2 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 5 4 0 0 -999 -9 -9 -9 -9 -9 417.02 0.35 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
